participant:assignmentId,condition,state,trial,blockTrial,trialStartTime,monster,family,category,preferredFood,choice,correct,rt
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,55,4,139638,Bunny_1_6,Bunny,categoryIgnore1D,tacos,tacos,True,1398
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,56,5,141790,Bunny_3_3,Bunny,categoryIgnore1D,tacos,tacos,True,1912
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,57,6,144455,Bunny_2_2,Bunny,categoryIgnore1D,tacos,tacos,True,1239
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,58,7,146497,Bunny_2_2,Bunny,categoryIgnore1D,tacos,tacos,True,1143
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,59,8,148394,Bunny_3_1,Bunny,categoryIgnore1D,tacos,tacos,True,1729
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,60,9,150877,Bunny_2_4,Bunny,categoryIgnore1D,tacos,tacos,True,1912
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,61,10,153545,Bunny_5_1,Bunny,categoryIgnore1D,grilled_cheese,tacos,False,1307
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,62,11,156106,Bunny_5_6,Bunny,categoryIgnore1D,grilled_cheese,tacos,False,1114
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,63,12,158475,Bunny_4_4,Bunny,categoryIgnore1D,grilled_cheese,tacos,False,1238
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,64,13,160969,Bunny_2_2,Bunny,categoryIgnore1D,tacos,grilled_cheese,False,1723
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,65,14,163947,Bunny_2_5,Bunny,categoryIgnore1D,tacos,grilled_cheese,False,1237
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,66,15,166440,Bunny_2_6,Bunny,categoryIgnore1D,tacos,grilled_cheese,False,1370
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,67,16,169065,Bunny_2_5,Bunny,categoryIgnore1D,tacos,tacos,True,1973
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,68,17,171793,Bunny_3_2,Bunny,categoryIgnore1D,tacos,tacos,True,2215
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,69,18,174762,Bunny_3_3,Bunny,categoryIgnore1D,tacos,tacos,True,1434
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,70,19,176949,Bunny_2_4,Bunny,categoryIgnore1D,tacos,tacos,True,1575
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,71,20,179277,Bunny_4_6,Bunny,categoryIgnore1D,grilled_cheese,tacos,False,1896
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,72,21,182427,Bunny_3_3,Bunny,categoryIgnore1D,tacos,tacos,True,1051
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,73,22,184231,Bunny_6_1,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1326
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,74,23,186310,Bunny_2_6,Bunny,categoryIgnore1D,tacos,tacos,True,1998
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,75,24,189060,Bunny_5_1,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1296
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,76,25,191109,Bunny_4_5,Bunny,categoryIgnore1D,grilled_cheese,tacos,False,1451
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,77,26,194386,Bunny_1_2,Bunny,categoryIgnore1D,tacos,tacos,True,1572
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,78,27,196713,Bunny_5_5,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1153
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,79,28,198619,Bunny_5_1,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1115
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,80,29,200487,Bunny_5_5,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1160
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,81,30,202401,Bunny_1_2,Bunny,categoryIgnore1D,tacos,tacos,True,1075
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,82,31,204230,Bunny_5_4,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1341
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,83,32,206326,Bunny_1_1,Bunny,categoryIgnore1D,tacos,tacos,True,1340
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,84,33,208420,Bunny_1_5,Bunny,categoryIgnore1D,tacos,tacos,True,1417
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,85,34,210593,Bunny_1_5,Bunny,categoryIgnore1D,tacos,tacos,True,1019
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,86,35,212366,Bunny_6_2,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1129
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,87,36,214249,Bunny_6_4,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,991
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,88,37,215993,Bunny_6_3,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1021
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,89,38,217768,Bunny_1_4,Bunny,categoryIgnore1D,tacos,tacos,True,1106
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,90,39,219628,Bunny_1_2,Bunny,categoryIgnore1D,tacos,tacos,True,1184
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,91,40,221567,Bunny_1_6,Bunny,categoryIgnore1D,tacos,tacos,True,1004
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,92,41,223325,Bunny_2_4,Bunny,categoryIgnore1D,tacos,tacos,True,2036
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,93,42,226116,Bunny_5_2,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,948
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,94,43,227820,Bunny_2_4,Bunny,categoryIgnore1D,tacos,tacos,True,1075
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,95,44,230186,Bunny_3_1,Bunny,categoryIgnore1D,tacos,grilled_cheese,False,1341
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,96,45,232783,Bunny_3_6,Bunny,categoryIgnore1D,tacos,tacos,True,2246
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,97,46,235782,Bunny_6_2,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1061
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,98,47,237598,Bunny_1_4,Bunny,categoryIgnore1D,tacos,tacos,True,1018
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,99,48,239370,Bunny_4_4,Bunny,categoryIgnore1D,grilled_cheese,tacos,False,1160
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,100,49,241785,Bunny_5_2,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1654
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,101,50,244192,Bunny_6_1,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1435
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,102,51,246381,Bunny_1_5,Bunny,categoryIgnore1D,tacos,tacos,True,1223
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,103,52,248359,Bunny_4_1,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1192
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,104,53,250306,Bunny_6_5,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1034
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,105,54,252097,Bunny_5_3,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,986
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,106,55,253837,Bunny_1_2,Bunny,categoryIgnore1D,tacos,tacos,True,1457
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,107,1,258305,Squid_3_3,Squid,category2D,carrot,carrot,True,3508
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,108,2,262569,Squid_4_4,Squid,category2D,carrot,carrot,True,1478
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,109,3,264800,Squid_4_3,Squid,category2D,carrot,carrot,True,1271
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,110,4,266826,Squid_4_1,Squid,category2D,carrot,broccoli,False,2387
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,111,5,270468,Squid_2_1,Squid,category2D,carrot,carrot,True,1293
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,112,6,272517,Squid_6_3,Squid,category2D,broccoli,carrot,False,1518
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,113,7,275290,Squid_6_5,Squid,category2D,broccoli,broccoli,True,1972
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,114,8,278017,Squid_3_5,Squid,category2D,broccoli,carrot,False,1253
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,115,9,280525,Squid_1_1,Squid,category2D,carrot,carrot,True,3285
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,116,10,284564,Squid_6_4,Squid,category2D,broccoli,broccoli,True,2445
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,117,11,287763,Squid_1_1,Squid,category2D,carrot,carrot,True,1214
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,118,12,289731,Squid_5_2,Squid,category2D,broccoli,carrot,False,1692
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,119,13,292677,Squid_6_1,Squid,category2D,broccoli,broccoli,True,1262
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,120,14,294693,Squid_3_5,Squid,category2D,broccoli,carrot,False,1444
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,121,15,297391,Squid_4_1,Squid,category2D,carrot,carrot,True,2216
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,122,16,300362,Squid_3_6,Squid,category2D,broccoli,broccoli,True,1417
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,123,17,302533,Squid_4_2,Squid,category2D,carrot,broccoli,False,1216
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,124,18,305006,Squid_3_6,Squid,category2D,broccoli,broccoli,True,1237
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,125,19,306998,Squid_6_6,Squid,category2D,broccoli,broccoli,True,1103
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,126,20,308858,Squid_4_3,Squid,category2D,carrot,broccoli,False,1650
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,127,21,311763,Squid_3_2,Squid,category2D,carrot,carrot,True,1154
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,128,22,313671,Squid_3_3,Squid,category2D,carrot,carrot,True,1028
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,129,23,315453,Squid_3_1,Squid,category2D,carrot,carrot,True,965
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,130,24,317173,Squid_4_5,Squid,category2D,broccoli,broccoli,True,1324
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,131,25,319251,Squid_2_4,Squid,category2D,carrot,broccoli,False,1216
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,132,26,321722,Squid_4_4,Squid,category2D,carrot,broccoli,False,1395
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,133,27,324380,Squid_3_5,Squid,category2D,broccoli,broccoli,True,1119
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,134,28,326253,Squid_1_2,Squid,category2D,carrot,carrot,True,1786
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,135,29,328792,Squid_2_3,Squid,category2D,carrot,carrot,True,1123
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,136,30,330669,Squid_2_2,Squid,category2D,carrot,carrot,True,958
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,137,31,332383,Squid_1_6,Squid,category2D,broccoli,broccoli,True,1676
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,138,32,334814,Squid_3_2,Squid,category2D,carrot,carrot,True,1236
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,139,33,336805,Squid_1_2,Squid,category2D,carrot,carrot,True,1280
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,140,34,338839,Squid_5_6,Squid,category2D,broccoli,broccoli,True,2066
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,141,35,341660,Squid_3_6,Squid,category2D,broccoli,broccoli,True,1136
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,142,36,343551,Squid_1_1,Squid,category2D,carrot,carrot,True,1434
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,143,37,345740,Squid_6_6,Squid,category2D,broccoli,broccoli,True,1215
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,144,38,347709,Squid_2_1,Squid,category2D,carrot,carrot,True,1058
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,145,39,349521,Squid_6_2,Squid,category2D,broccoli,carrot,False,1505
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,146,40,352283,Squid_6_1,Squid,category2D,broccoli,carrot,False,1206
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,147,41,354743,Squid_2_6,Squid,category2D,broccoli,broccoli,True,1222
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,148,42,356718,Squid_4_5,Squid,category2D,broccoli,broccoli,True,990
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,149,43,358464,Squid_1_1,Squid,category2D,carrot,carrot,True,1395
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,150,44,360617,Squid_6_3,Squid,category2D,broccoli,broccoli,True,1906
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,151,1,368248,GreenMonster_2_6,GreenMonster,categoryRandom,oranges,bananas,False,3153
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,152,2,372656,GreenMonster_4_4,GreenMonster,categoryRandom,bananas,oranges,False,2059
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,153,3,375971,GreenMonster_2_5,GreenMonster,categoryRandom,bananas,oranges,False,2590
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,154,4,379816,GreenMonster_2_5,GreenMonster,categoryRandom,oranges,bananas,False,1823
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,155,5,382892,GreenMonster_6_4,GreenMonster,categoryRandom,oranges,oranges,True,1553
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,156,6,385199,GreenMonster_4_1,GreenMonster,categoryRandom,oranges,oranges,True,1208
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,157,7,387162,GreenMonster_1_3,GreenMonster,categoryRandom,oranges,bananas,False,1215
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,158,8,389631,GreenMonster_4_1,GreenMonster,categoryRandom,oranges,oranges,True,863
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,159,9,391250,GreenMonster_5_3,GreenMonster,categoryRandom,bananas,oranges,False,1051
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,160,10,393554,GreenMonster_2_2,GreenMonster,categoryRandom,oranges,bananas,False,2762
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,161,11,397571,GreenMonster_2_2,GreenMonster,categoryRandom,oranges,oranges,True,1834
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,162,12,400161,GreenMonster_6_5,GreenMonster,categoryRandom,oranges,oranges,True,1299
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,163,13,402213,GreenMonster_2_4,GreenMonster,categoryRandom,bananas,oranges,False,1521
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,164,14,404990,GreenMonster_5_6,GreenMonster,categoryRandom,bananas,oranges,False,1784
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,165,15,408031,GreenMonster_1_3,GreenMonster,categoryRandom,oranges,oranges,True,1853
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,166,16,410637,GreenMonster_1_2,GreenMonster,categoryRandom,bananas,oranges,False,1265
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,167,17,413157,GreenMonster_5_1,GreenMonster,categoryRandom,bananas,bananas,True,1282
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,168,18,415193,GreenMonster_1_2,GreenMonster,categoryRandom,oranges,oranges,True,1687
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,169,19,417634,GreenMonster_2_1,GreenMonster,categoryRandom,oranges,bananas,False,1620
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,170,20,420507,GreenMonster_6_3,GreenMonster,categoryRandom,bananas,oranges,False,2076
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,171,1,426758,Bunny_1_5,Bunny,categoryIgnore1D,tacos,tacos,True,1984
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,172,2,429496,Bunny_2_2,Bunny,categoryIgnore1D,tacos,tacos,True,1394
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,173,3,431645,Bunny_1_5,Bunny,categoryIgnore1D,tacos,tacos,True,903
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,174,4,433303,Bunny_4_3,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1738
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,175,5,435797,Bunny_3_4,Bunny,categoryIgnore1D,tacos,tacos,True,1095
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,176,6,437647,Bunny_3_1,Bunny,categoryIgnore1D,tacos,tacos,True,2316
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,177,7,440718,Bunny_4_4,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1278
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,178,8,442750,Bunny_4_1,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1170
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,179,9,444674,Bunny_1_3,Bunny,categoryIgnore1D,tacos,tacos,True,1128
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,180,10,446556,Bunny_4_2,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1170
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,181,11,448480,Bunny_5_6,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1120
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,182,12,450355,Bunny_1_6,Bunny,categoryIgnore1D,tacos,tacos,True,1091
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,183,13,452202,Bunny_6_1,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1080
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,184,14,454037,Bunny_1_5,Bunny,categoryIgnore1D,tacos,tacos,True,1253
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,185,15,456044,Bunny_4_6,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,2036
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,186,16,458834,Bunny_1_6,Bunny,categoryIgnore1D,tacos,tacos,True,1020
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,187,17,460611,Bunny_6_5,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1127
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,188,18,462492,Bunny_4_3,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1214
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,189,19,464460,Bunny_6_5,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,920
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,190,20,466133,Bunny_3_6,Bunny,categoryIgnore1D,tacos,tacos,True,1521
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,191,21,468410,Bunny_4_4,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1735
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,192,22,470901,Bunny_2_2,Bunny,categoryIgnore1D,tacos,tacos,True,1121
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,193,23,472777,Bunny_4_3,Bunny,categoryIgnore1D,grilled_cheese,tacos,False,1199
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,194,24,475230,Bunny_3_2,Bunny,categoryIgnore1D,tacos,tacos,True,966
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,195,25,476951,Bunny_5_6,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1151
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,196,26,478857,Bunny_3_5,Bunny,categoryIgnore1D,tacos,tacos,True,1166
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,197,27,480778,Bunny_4_3,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1214
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,198,28,482748,Bunny_2_4,Bunny,categoryIgnore1D,tacos,tacos,True,1088
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,199,29,484590,Bunny_3_1,Bunny,categoryIgnore1D,tacos,tacos,True,2372
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,200,30,487716,Bunny_1_6,Bunny,categoryIgnore1D,tacos,tacos,True,1270
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,201,31,489740,Bunny_2_1,Bunny,categoryIgnore1D,tacos,tacos,True,1326
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,202,32,491820,Bunny_2_6,Bunny,categoryIgnore1D,tacos,tacos,True,1104
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,203,33,493679,Bunny_5_1,Bunny,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1215
A2EDI66B0KTBEH:3018Q3ZVOJ5J6PLHAXBHC37OO9MARJ,0,free,204,34,495649,Bunny_3_5,Bunny,categoryIgnore1D,tacos,tacos,True,1331
