# user,condition,Task category, times task selected, % selection, #times correct on this task, % correct
8.200000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.200000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,3.162055335968379510e-01,7.300000000000000000e+01,9.100000000000000311e-01
8.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.371541501976284494e-01,4.500000000000000000e+01,7.500000000000000000e-01
8.300000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.600000000000000000e+01,1.818181818181818232e-01,2.700000000000000000e+01,5.899999999999999689e-01
8.300000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,6.700000000000000000e+01,2.648221343873518041e-01,3.700000000000000000e+01,5.500000000000000444e-01
8.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,2.270000000000000000e+02,9.100000000000000311e-01
8.400000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.400000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,7.569721115537848821e-02,1.700000000000000000e+01,8.900000000000000133e-01
8.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.290000000000000000e+02,5.139442231075697087e-01,8.400000000000000000e+01,6.500000000000000222e-01
8.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.030000000000000000e+02,4.103585657370518169e-01,5.200000000000000000e+01,5.000000000000000000e-01
8.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,1.920000000000000000e+02,7.700000000000000178e-01
8.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.600000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.510000000000000000e+02,1.000000000000000000e+00,1.690000000000000000e+02,6.700000000000000400e-01
8.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.100000000000000000e+01,3.639999999999999902e-01,7.800000000000000000e+01,8.599999999999999867e-01
8.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,8.700000000000000000e+01,3.479999999999999760e-01,3.200000000000000000e+01,3.699999999999999956e-01
8.800000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,3.900000000000000000e+01,1.559999999999999998e-01,1.700000000000000000e+01,4.400000000000000022e-01
8.800000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,3.300000000000000000e+01,1.320000000000000062e-01,1.400000000000000000e+01,4.199999999999999845e-01
8.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,9.960159362549800277e-02,2.300000000000000000e+01,9.200000000000000400e-01
8.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,9.163346613545816921e-02,2.100000000000000000e+01,9.100000000000000311e-01
8.900000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,6.100000000000000000e+01,2.430278884462151456e-01,3.700000000000000000e+01,6.099999999999999867e-01
8.900000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.420000000000000000e+02,5.657370517928287379e-01,6.900000000000000000e+01,4.899999999999999911e-01
9.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,1.155378486055776838e-01,2.500000000000000000e+01,8.599999999999999867e-01
9.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.020000000000000000e+02,8.047808764940238557e-01,1.880000000000000000e+02,9.300000000000000488e-01
9.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,4.780876494023904300e-02,8.000000000000000000e+00,6.700000000000000400e-01
9.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,3.187250996015936200e-02,2.000000000000000000e+00,2.500000000000000000e-01
9.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+02,5.179282868525896255e-01,8.300000000000000000e+01,6.400000000000000133e-01
9.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.900000000000000000e+01,1.952191235059760888e-01,3.300000000000000000e+01,6.700000000000000400e-01
9.100000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,7.200000000000000000e+01,2.868525896414342857e-01,3.400000000000000000e+01,4.699999999999999734e-01
9.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.630000000000000000e+02,6.520000000000000240e-01,1.550000000000000000e+02,9.499999999999999556e-01
9.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.200000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,8.700000000000000000e+01,3.479999999999999760e-01,5.300000000000000000e+01,6.099999999999999867e-01
9.200000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,7.399999999999999911e-01,1.490000000000000000e+02,8.100000000000000533e-01
9.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.800000000000000000e+01,2.320000000000000118e-01,2.900000000000000000e+01,5.000000000000000000e-01
9.300000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,2.800000000000000058e-02,2.000000000000000000e+00,2.899999999999999800e-01
9.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000025e-02,3.000000000000000000e+00,1.000000000000000000e+00
9.400000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.800000000000000000e+01,1.920000000000000040e-01,3.200000000000000000e+01,6.700000000000000400e-01
9.400000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,8.600000000000000000e+01,3.439999999999999725e-01,3.700000000000000000e+01,4.299999999999999933e-01
9.400000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.130000000000000000e+02,4.520000000000000129e-01,6.200000000000000000e+01,5.500000000000000444e-01
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000083e-02,7.000000000000000000e+00,6.999999999999999556e-01
9.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,1.320000000000000062e-01,2.200000000000000000e+01,6.700000000000000400e-01
9.500000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.900000000000000000e+01,1.960000000000000075e-01,2.800000000000000000e+01,5.699999999999999512e-01
9.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.580000000000000000e+02,6.320000000000000062e-01,6.900000000000000000e+01,4.400000000000000022e-01
9.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.510000000000000000e+02,1.000000000000000000e+00,2.360000000000000000e+02,9.399999999999999467e-01
9.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.600000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.940000000000000000e+02,7.760000000000000231e-01,1.870000000000000000e+02,9.599999999999999645e-01
9.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,7.599999999999999811e-02,1.100000000000000000e+01,5.799999999999999600e-01
9.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,3.700000000000000000e+01,1.479999999999999927e-01,1.500000000000000000e+01,4.099999999999999756e-01
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.984063745019920250e-03,1.000000000000000000e+00,1.000000000000000000e+00
9.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.390438247011952289e-01,3.000000000000000000e+01,5.000000000000000000e-01
9.800000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.660000000000000000e+02,6.613545816733067406e-01,8.900000000000000000e+01,5.400000000000000355e-01
9.800000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,2.400000000000000000e+01,9.561752988047808599e-02,1.300000000000000000e+01,5.400000000000000355e-01
9.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,2.111553784860557836e-01,5.100000000000000000e+01,9.599999999999999645e-01
9.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.900000000000000000e+01,1.952191235059760888e-01,4.300000000000000000e+01,8.800000000000000044e-01
9.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.100000000000000000e+01,2.031872509960159501e-01,3.100000000000000000e+01,6.099999999999999867e-01
9.900000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,9.800000000000000000e+01,3.904382470119521775e-01,5.300000000000000000e+01,5.400000000000000355e-01
1.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,2.359999999999999876e-01,5.300000000000000000e+01,9.000000000000000222e-01
1.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.600000000000000000e+01,1.439999999999999891e-01,3.300000000000000000e+01,9.200000000000000400e-01
1.000000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,1.290000000000000000e+02,5.160000000000000142e-01,9.700000000000000000e+01,7.500000000000000000e-01
1.000000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.600000000000000000e+01,1.039999999999999952e-01,1.000000000000000000e+01,3.800000000000000044e-01
1.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.100000000000000000e+01,1.640000000000000069e-01,2.400000000000000000e+01,5.899999999999999689e-01
1.010000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.900000000000000000e+01,1.960000000000000075e-01,3.500000000000000000e+01,7.099999999999999645e-01
1.010000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,4.800000000000000000e+01,1.920000000000000040e-01,4.000000000000000000e+01,8.299999999999999600e-01
1.010000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.120000000000000000e+02,4.480000000000000093e-01,5.700000000000000000e+01,5.100000000000000089e-01
1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.600000000000000033e-01,3.300000000000000000e+01,8.199999999999999512e-01
1.020000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.280000000000000000e+02,5.120000000000000107e-01,6.600000000000000000e+01,5.200000000000000178e-01
1.020000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,8.200000000000000000e+01,3.280000000000000138e-01,5.100000000000000000e+01,6.199999999999999956e-01
1.020000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.030000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.490000000000000000e+02,5.936254980079681554e-01,1.390000000000000000e+02,9.300000000000000488e-01
1.030000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,1.713147410358565603e-01,2.700000000000000000e+01,6.300000000000000044e-01
1.030000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.900000000000000000e+01,1.553784860557768932e-01,2.400000000000000000e+01,6.199999999999999956e-01
1.030000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,7.968127490039840499e-02,1.200000000000000000e+01,5.999999999999999778e-01
1.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,3.984063745019920250e-02,9.000000000000000000e+00,9.000000000000000222e-01
1.040000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,5.577689243027888349e-02,1.400000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+02,7.171314741035856866e-01,9.200000000000000000e+01,5.100000000000000089e-01
1.040000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,4.700000000000000000e+01,1.872509960159362552e-01,2.000000000000000000e+01,4.299999999999999933e-01
1.050000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,2.390000000000000000e+02,9.599999999999999645e-01
1.050000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,2.270000000000000000e+02,9.100000000000000311e-01
1.060000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.070000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.070000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.070000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.070000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,1.330000000000000000e+02,5.300000000000000266e-01
1.080000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000000e+02,5.418326693227091262e-01,1.130000000000000000e+02,8.299999999999999600e-01
1.080000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,2.151394422310757004e-01,2.300000000000000000e+01,4.299999999999999933e-01
1.080000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,4.900000000000000000e+01,1.952191235059760888e-01,2.900000000000000000e+01,5.899999999999999689e-01
1.080000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000000e+01,4.780876494023904300e-02,5.000000000000000000e+00,4.199999999999999845e-01
1.090000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.660000000000000000e+02,6.640000000000000346e-01,1.590000000000000000e+02,9.599999999999999645e-01
1.090000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,6.800000000000000488e-02,9.000000000000000000e+00,5.300000000000000266e-01
1.090000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000111e-01,2.700000000000000000e+01,5.400000000000000355e-01
1.090000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.700000000000000000e+01,6.800000000000000488e-02,1.100000000000000000e+01,6.500000000000000222e-01
1.100000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+02,5.600000000000000533e-01,1.380000000000000000e+02,9.899999999999999911e-01
1.100000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.900000000000000000e+01,1.960000000000000075e-01,4.200000000000000000e+01,8.599999999999999867e-01
1.100000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.800000000000000000e+01,1.519999999999999962e-01,2.400000000000000000e+01,6.300000000000000044e-01
1.100000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.300000000000000000e+01,9.199999999999999845e-02,1.400000000000000000e+01,6.099999999999999867e-01
1.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,2.470119521912350624e-01,5.900000000000000000e+01,9.499999999999999556e-01
1.110000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.180000000000000000e+02,4.701195219123506241e-01,1.020000000000000000e+02,8.599999999999999867e-01
1.110000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,5.577689243027888349e-02,9.000000000000000000e+00,6.400000000000000133e-01
1.110000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,5.700000000000000000e+01,2.270916334661354508e-01,3.300000000000000000e+01,5.799999999999999600e-01
1.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,7.968127490039840499e-02,1.900000000000000000e+01,9.499999999999999556e-01
1.120000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,2.549800796812748960e-01,5.400000000000000000e+01,8.399999999999999689e-01
1.120000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,8.700000000000000000e+01,3.466135458167330929e-01,4.700000000000000000e+01,5.400000000000000355e-01
1.120000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+01,3.187250996015936200e-01,4.000000000000000000e+01,5.000000000000000000e-01
1.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.200000000000000000e+01,2.039215686274509776e-01,4.600000000000000000e+01,8.800000000000000044e-01
1.130000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,2.509803921568627416e-01,4.500000000000000000e+01,6.999999999999999556e-01
1.130000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01,2.784313725490196179e-01,4.600000000000000000e+01,6.500000000000000222e-01
1.130000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,6.800000000000000000e+01,2.666666666666666630e-01,3.100000000000000000e+01,4.600000000000000200e-01
1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000000e+02,4.023904382470119279e-01,9.100000000000000000e+01,9.000000000000000222e-01
1.140000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,1.992031872509960055e-01,2.700000000000000000e+01,5.400000000000000355e-01
1.140000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,5.100000000000000000e+01,2.031872509960159501e-01,2.400000000000000000e+01,4.699999999999999734e-01
1.140000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,4.900000000000000000e+01,1.952191235059760888e-01,2.400000000000000000e+01,4.899999999999999911e-01
1.150000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+01,1.280000000000000027e-01,3.100000000000000000e+01,9.699999999999999734e-01
1.150000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,2.520000000000000018e-01,5.100000000000000000e+01,8.100000000000000533e-01
1.150000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,4.900000000000000000e+01,1.960000000000000075e-01,4.100000000000000000e+01,8.399999999999999689e-01
1.150000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.060000000000000000e+02,4.239999999999999880e-01,5.800000000000000000e+01,5.500000000000000444e-01
1.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.800000000000000000e+01,3.920000000000000151e-01,9.800000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.800000000000000000e+01,1.519999999999999962e-01,3.400000000000000000e+01,8.900000000000000133e-01
1.160000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,5.200000000000000000e+01,2.079999999999999905e-01,2.900000000000000000e+01,5.600000000000000533e-01
1.160000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,6.200000000000000000e+01,2.479999999999999982e-01,2.700000000000000000e+01,4.400000000000000022e-01
1.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.039999999999999952e-01,2.500000000000000000e+01,9.599999999999999645e-01
1.170000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.490000000000000000e+02,5.959999999999999742e-01,1.410000000000000000e+02,9.499999999999999556e-01
1.170000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,4.700000000000000000e+01,1.880000000000000004e-01,3.100000000000000000e+01,6.600000000000000311e-01
1.170000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,2.800000000000000000e+01,1.120000000000000023e-01,1.500000000000000000e+01,5.400000000000000355e-01
1.180000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,1.079999999999999988e-01,1.900000000000000000e+01,6.999999999999999556e-01
1.180000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.860000000000000000e+02,7.439999999999999947e-01,1.750000000000000000e+02,9.399999999999999467e-01
1.180000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,9.199999999999999845e-02,1.000000000000000000e+01,4.299999999999999933e-01
1.180000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01,5.600000000000000117e-02,6.000000000000000000e+00,4.299999999999999933e-01
1.190000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,3.200000000000000067e-01,4.100000000000000000e+01,5.100000000000000089e-01
1.190000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.900000000000000000e+01,1.960000000000000075e-01,2.800000000000000000e+01,5.699999999999999512e-01
1.190000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,6.400000000000000000e+01,2.560000000000000053e-01,3.400000000000000000e+01,5.300000000000000266e-01
1.190000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,5.700000000000000000e+01,2.280000000000000082e-01,3.300000000000000000e+01,5.799999999999999600e-01
1.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,2.549800796812748960e-01,4.100000000000000000e+01,6.400000000000000133e-01
1.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,1.314741035856573648e-01,2.400000000000000000e+01,7.299999999999999822e-01
1.200000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,3.187250996015936200e-01,5.200000000000000000e+01,6.500000000000000222e-01
1.200000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,7.400000000000000000e+01,2.948207171314741193e-01,4.000000000000000000e+01,5.400000000000000355e-01
1.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.510000000000000000e+02,1.000000000000000000e+00,2.360000000000000000e+02,9.399999999999999467e-01
1.210000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.210000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.210000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,1.380000000000000000e+02,5.500000000000000444e-01
1.230000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.700000000000000000e+01,3.880000000000000115e-01,8.800000000000000000e+01,9.100000000000000311e-01
1.230000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.800000000000000000e+01,1.920000000000000040e-01,4.000000000000000000e+01,8.299999999999999600e-01
1.230000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01,2.839999999999999747e-01,4.700000000000000000e+01,6.600000000000000311e-01
1.230000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,3.400000000000000000e+01,1.360000000000000098e-01,1.900000000000000000e+01,5.600000000000000533e-01
