# user,condition,Task category, times task selected, % selection, #times correct on this task, % correct
8.200000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.700000000000000000e+02,6.800000000000000488e-01,8.000000000000000000e+01,4.699999999999999734e-01
8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,1.519999999999999962e-01,3.000000000000000000e+01,7.900000000000000355e-01
8.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,3.600000000000000000e+01,1.439999999999999891e-01,3.500000000000000000e+01,9.699999999999999734e-01
8.300000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,7.199999999999999456e-02,1.000000000000000000e+01,5.600000000000000533e-01
8.300000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.580000000000000000e+02,6.320000000000000062e-01,7.800000000000000000e+01,4.899999999999999911e-01
8.400000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,1.920000000000000040e-01,4.700000000000000000e+01,9.799999999999999822e-01
8.400000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+01,1.600000000000000033e-01,3.300000000000000000e+01,8.199999999999999512e-01
8.400000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,4.800000000000000000e+01,1.920000000000000040e-01,3.400000000000000000e+01,7.099999999999999645e-01
8.400000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,1.140000000000000000e+02,4.560000000000000164e-01,5.400000000000000000e+01,4.699999999999999734e-01
8.500000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.400000000000000050e-02,6.000000000000000000e+00,1.000000000000000000e+00
8.500000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,9.199999999999999845e-02,2.200000000000000000e+01,9.599999999999999645e-01
8.500000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,1.280000000000000027e-01,2.400000000000000000e+01,7.500000000000000000e-01
8.500000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,1.890000000000000000e+02,7.560000000000000053e-01,1.060000000000000000e+02,5.600000000000000533e-01
8.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01,3.079999999999999960e-01,6.400000000000000000e+01,8.299999999999999600e-01
8.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,3.599999999999999867e-01,8.100000000000000000e+01,9.000000000000000222e-01
8.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000133e-02,1.400000000000000000e+01,8.800000000000000044e-01
8.600000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,6.700000000000000000e+01,2.680000000000000160e-01,3.800000000000000000e+01,5.699999999999999512e-01
8.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000083e-03,1.000000000000000000e+00,1.000000000000000000e+00
8.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000033e-02,4.000000000000000000e+00,1.000000000000000000e+00
8.700000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.180000000000000000e+02,4.719999999999999751e-01,7.700000000000000000e+01,6.500000000000000222e-01
8.700000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.270000000000000000e+02,5.080000000000000071e-01,5.800000000000000000e+01,4.600000000000000200e-01
8.800000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,2.640000000000000124e-01,5.800000000000000000e+01,8.800000000000000044e-01
8.800000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,2.600000000000000089e-01,6.000000000000000000e+01,9.200000000000000400e-01
8.800000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,6.300000000000000000e+01,2.520000000000000018e-01,4.000000000000000000e+01,6.300000000000000044e-01
8.800000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,5.600000000000000000e+01,2.240000000000000047e-01,2.400000000000000000e+01,4.299999999999999933e-01
8.900000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.900000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,4.800000000000000000e+01,1.920000000000000040e-01,2.400000000000000000e+01,5.000000000000000000e-01
8.900000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.700000000000000000e+01,2.280000000000000082e-01,3.400000000000000000e+01,5.999999999999999778e-01
8.900000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,1.450000000000000000e+02,5.799999999999999600e-01,6.900000000000000000e+01,4.799999999999999822e-01
9.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000042e-02,5.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,8.600000000000000000e+01,3.439999999999999725e-01,4.700000000000000000e+01,5.500000000000000444e-01
9.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,7.200000000000000000e+01,2.879999999999999782e-01,5.700000000000000000e+01,7.900000000000000355e-01
9.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,8.700000000000000000e+01,3.479999999999999760e-01,3.600000000000000000e+01,4.099999999999999756e-01
9.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,1.559999999999999998e-01,2.600000000000000000e+01,6.700000000000000400e-01
9.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,3.599999999999999867e-01,4.200000000000000000e+01,4.699999999999999734e-01
9.100000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.300000000000000000e+01,1.719999999999999862e-01,2.700000000000000000e+01,6.300000000000000044e-01
9.100000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,7.800000000000000000e+01,3.119999999999999996e-01,3.600000000000000000e+01,4.600000000000000200e-01
9.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,8.400000000000000522e-02,1.700000000000000000e+01,8.100000000000000533e-01
9.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.400000000000000000e+01,1.759999999999999898e-01,3.300000000000000000e+01,7.500000000000000000e-01
9.200000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,9.700000000000000000e+01,3.880000000000000115e-01,6.100000000000000000e+01,6.300000000000000044e-01
9.200000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,8.800000000000000000e+01,3.519999999999999796e-01,5.200000000000000000e+01,5.899999999999999689e-01
9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,1.660000000000000000e+02,6.600000000000000311e-01
9.300000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.400000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,3.599999999999999867e-01,8.100000000000000000e+01,9.000000000000000222e-01
9.400000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,9.500000000000000000e+01,3.800000000000000044e-01,8.300000000000000000e+01,8.699999999999999956e-01
9.400000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,3.700000000000000000e+01,1.479999999999999927e-01,2.200000000000000000e+01,5.899999999999999689e-01
9.400000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,2.800000000000000000e+01,1.120000000000000023e-01,1.600000000000000000e+01,5.699999999999999512e-01
9.500000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.520000000000000000e+02,6.079999999999999849e-01,1.460000000000000000e+02,9.599999999999999645e-01
9.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+01,8.000000000000000167e-02,1.800000000000000000e+01,9.000000000000000222e-01
9.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,9.600000000000000200e-02,1.400000000000000000e+01,5.799999999999999600e-01
9.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.400000000000000000e+01,2.159999999999999976e-01,2.900000000000000000e+01,5.400000000000000355e-01
9.600000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000000e+02,7.119999999999999662e-01,1.490000000000000000e+02,8.399999999999999689e-01
9.600000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000133e-02,8.000000000000000000e+00,5.000000000000000000e-01
9.600000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,4.700000000000000000e+01,1.880000000000000004e-01,3.300000000000000000e+01,6.999999999999999556e-01
9.600000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,3.599999999999999728e-02,3.000000000000000000e+00,3.300000000000000155e-01
9.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,4.800000000000000100e-02,1.000000000000000000e+01,8.299999999999999600e-01
9.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,2.800000000000000058e-02,7.000000000000000000e+00,1.000000000000000000e+00
9.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.500000000000000000e+01,1.799999999999999933e-01,3.500000000000000000e+01,7.800000000000000266e-01
9.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.860000000000000000e+02,7.439999999999999947e-01,8.600000000000000000e+01,4.600000000000000200e-01
9.800000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.600000000000000033e-01,3.600000000000000000e+01,9.000000000000000222e-01
9.800000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,3.599999999999999867e-01,4.700000000000000000e+01,5.200000000000000178e-01
9.800000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,6.300000000000000000e+01,2.520000000000000018e-01,5.500000000000000000e+01,8.699999999999999956e-01
9.800000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,5.700000000000000000e+01,2.280000000000000082e-01,3.700000000000000000e+01,6.500000000000000222e-01
9.900000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000133e-02,1.200000000000000000e+01,7.500000000000000000e-01
9.900000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000056e-01,1.500000000000000000e+01,5.999999999999999778e-01
9.900000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+02,4.799999999999999822e-01,8.300000000000000000e+01,6.899999999999999467e-01
9.900000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,8.900000000000000000e+01,3.559999999999999831e-01,4.700000000000000000e+01,5.300000000000000266e-01
1.000000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,1.519999999999999962e-01,2.000000000000000000e+01,5.300000000000000266e-01
1.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.180000000000000000e+02,4.719999999999999751e-01,6.400000000000000000e+01,5.400000000000000355e-01
1.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,6.400000000000000000e+01,2.560000000000000053e-01,3.500000000000000000e+01,5.500000000000000444e-01
1.000000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+01,1.199999999999999956e-01,1.700000000000000000e+01,5.699999999999999512e-01
1.010000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01,1.920000000000000040e-01,4.300000000000000000e+01,9.000000000000000222e-01
1.010000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.600000000000000000e+01,1.839999999999999969e-01,3.100000000000000000e+01,6.700000000000000400e-01
1.010000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,8.800000000000000000e+01,3.519999999999999796e-01,5.000000000000000000e+01,5.699999999999999512e-01
1.010000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,6.800000000000000000e+01,2.720000000000000195e-01,3.100000000000000000e+01,4.600000000000000200e-01
1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,2.430000000000000000e+02,9.699999999999999734e-01
1.020000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.030000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.600000000000000033e-01,3.300000000000000000e+01,8.199999999999999512e-01
1.030000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,2.520000000000000018e-01,5.000000000000000000e+01,7.900000000000000355e-01
1.030000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+01,1.600000000000000033e-01,2.900000000000000000e+01,7.199999999999999734e-01
1.030000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.070000000000000000e+02,4.279999999999999916e-01,5.100000000000000000e+01,4.799999999999999822e-01
1.040000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,2.250000000000000000e+02,9.000000000000000222e-01
1.040000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,4.399999999999999745e-02,1.000000000000000000e+01,9.100000000000000311e-01
1.050000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.200000000000000025e-02,3.000000000000000000e+00,1.000000000000000000e+00
1.050000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,8.200000000000000000e+01,3.280000000000000138e-01,6.200000000000000000e+01,7.600000000000000089e-01
1.050000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.540000000000000000e+02,6.159999999999999920e-01,8.300000000000000000e+01,5.400000000000000355e-01
1.060000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,3.200000000000000067e-02,8.000000000000000000e+00,1.000000000000000000e+00
1.060000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000033e-02,4.000000000000000000e+00,1.000000000000000000e+00
1.060000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,8.000000000000000167e-02,1.600000000000000000e+01,8.000000000000000444e-01
1.060000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,2.180000000000000000e+02,8.719999999999999973e-01,1.070000000000000000e+02,4.899999999999999911e-01
1.070000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,8.799999999999999489e-02,2.200000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+01,1.199999999999999956e-01,2.500000000000000000e+01,8.299999999999999600e-01
1.070000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01,3.800000000000000044e-01,4.200000000000000000e+01,4.400000000000000022e-01
1.070000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,1.030000000000000000e+02,4.119999999999999774e-01,5.300000000000000000e+01,5.100000000000000089e-01
1.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,5.999999999999999778e-02,1.500000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,1.719999999999999862e-01,2.800000000000000000e+01,6.500000000000000222e-01
1.080000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.040000000000000000e+02,4.159999999999999809e-01,6.700000000000000000e+01,6.400000000000000133e-01
1.080000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,8.800000000000000000e+01,3.519999999999999796e-01,3.800000000000000000e+01,4.299999999999999933e-01
1.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.090000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,1.160000000000000059e-01,2.600000000000000000e+01,9.000000000000000222e-01
1.090000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.090000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,2.210000000000000000e+02,8.840000000000000080e-01,1.080000000000000000e+02,4.899999999999999911e-01
1.100000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,7.680000000000000160e-01,1.540000000000000000e+02,8.000000000000000444e-01
1.100000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.100000000000000000e+01,4.399999999999999745e-02,4.000000000000000000e+00,3.599999999999999867e-01
1.100000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,7.199999999999999456e-02,1.000000000000000000e+01,5.600000000000000533e-01
1.100000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.900000000000000000e+01,1.160000000000000059e-01,1.100000000000000000e+01,3.800000000000000044e-01
1.110000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,2.359999999999999876e-01,5.600000000000000000e+01,9.499999999999999556e-01
1.110000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.300000000000000000e+01,2.119999999999999940e-01,2.600000000000000000e+01,4.899999999999999911e-01
1.110000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,8.100000000000000000e+01,3.240000000000000102e-01,5.500000000000000000e+01,6.800000000000000488e-01
1.110000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,5.700000000000000000e+01,2.280000000000000082e-01,2.500000000000000000e+01,4.400000000000000022e-01
1.120000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,5.999999999999999778e-02,1.300000000000000000e+01,8.699999999999999956e-01
1.120000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,7.199999999999999456e-02,1.600000000000000000e+01,8.900000000000000133e-01
1.120000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.440000000000000000e+02,5.759999999999999565e-01,9.700000000000000000e+01,6.700000000000000400e-01
1.120000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,7.300000000000000000e+01,2.919999999999999818e-01,3.500000000000000000e+01,4.799999999999999822e-01
1.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,9.199999999999999845e-02,1.600000000000000000e+01,6.999999999999999556e-01
1.130000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.310000000000000000e+02,5.240000000000000213e-01,1.130000000000000000e+02,8.599999999999999867e-01
1.130000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000083e-02,8.000000000000000000e+00,8.000000000000000444e-01
1.130000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,8.600000000000000000e+01,3.439999999999999725e-01,4.500000000000000000e+01,5.200000000000000178e-01
1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,1.360000000000000098e-01,3.300000000000000000e+01,9.699999999999999734e-01
1.140000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,2.720000000000000195e-01,6.300000000000000000e+01,9.300000000000000488e-01
1.140000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,5.200000000000000000e+01,2.079999999999999905e-01,3.900000000000000000e+01,7.500000000000000000e-01
1.140000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,9.600000000000000000e+01,3.840000000000000080e-01,4.000000000000000000e+01,4.199999999999999845e-01
1.150000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000111e-01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,1.120000000000000023e-01,2.700000000000000000e+01,9.599999999999999645e-01
1.150000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,8.900000000000000000e+01,3.559999999999999831e-01,6.300000000000000000e+01,7.099999999999999645e-01
1.150000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,8.300000000000000000e+01,3.320000000000000173e-01,5.000000000000000000e+01,5.999999999999999778e-01
1.160000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01,3.240000000000000102e-01,7.100000000000000000e+01,8.800000000000000044e-01
1.160000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.500000000000000000e+01,1.400000000000000133e-01,2.700000000000000000e+01,7.700000000000000178e-01
1.160000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,3.200000000000000067e-01,5.300000000000000000e+01,6.600000000000000311e-01
1.160000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,5.400000000000000000e+01,2.159999999999999976e-01,2.800000000000000000e+01,5.200000000000000178e-01
1.170000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,5.600000000000000117e-02,1.300000000000000000e+01,9.300000000000000488e-01
1.170000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,1.210000000000000000e+02,4.839999999999999858e-01,1.150000000000000000e+02,9.499999999999999556e-01
1.170000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,7.900000000000000000e+01,3.160000000000000031e-01,5.600000000000000000e+01,7.099999999999999645e-01
1.170000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,3.600000000000000000e+01,1.439999999999999891e-01,1.700000000000000000e+01,4.699999999999999734e-01
1.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,2.680000000000000160e-01,5.500000000000000000e+01,8.199999999999999512e-01
1.180000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+01,1.280000000000000027e-01,2.700000000000000000e+01,8.399999999999999689e-01
1.180000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,3.700000000000000000e+01,1.479999999999999927e-01,2.900000000000000000e+01,7.800000000000000266e-01
1.180000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.140000000000000000e+02,4.560000000000000164e-01,6.200000000000000000e+01,5.400000000000000355e-01
1.190000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+02,1.000000000000000000e+00,2.370000000000000000e+02,9.499999999999999556e-01
1.190000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.190000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.190000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.440000000000000000e+02,5.759999999999999565e-01,1.350000000000000000e+02,9.399999999999999467e-01
1.200000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,2.600000000000000089e-01,5.000000000000000000e+01,7.700000000000000178e-01
1.200000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,1.120000000000000023e-01,1.500000000000000000e+01,5.400000000000000355e-01
1.200000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,5.199999999999999761e-02,4.000000000000000000e+00,3.099999999999999978e-01
1.210000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.199999999999999956e-01,2.900000000000000000e+01,9.699999999999999734e-01
1.210000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.400000000000000000e+01,2.159999999999999976e-01,4.700000000000000000e+01,8.699999999999999956e-01
1.210000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01,2.839999999999999747e-01,6.100000000000000000e+01,8.599999999999999867e-01
1.210000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,9.500000000000000000e+01,3.800000000000000044e-01,5.300000000000000000e+01,5.600000000000000533e-01
1.220000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,7.599999999999999811e-02,1.600000000000000000e+01,8.399999999999999689e-01
1.220000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,2.560000000000000053e-01,3.400000000000000000e+01,5.300000000000000266e-01
1.220000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,6.800000000000000000e+01,2.720000000000000195e-01,4.400000000000000000e+01,6.500000000000000222e-01
1.220000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,9.900000000000000000e+01,3.960000000000000187e-01,4.800000000000000000e+01,4.799999999999999822e-01
1.230000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,4.800000000000000100e-02,1.000000000000000000e+01,8.299999999999999600e-01
1.230000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,7.599999999999999811e-02,1.800000000000000000e+01,9.499999999999999556e-01
1.230000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,5.600000000000000117e-02,1.100000000000000000e+01,7.900000000000000355e-01
1.230000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.050000000000000000e+02,8.199999999999999512e-01,9.900000000000000000e+01,4.799999999999999822e-01
1.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,5.600000000000000117e-02,1.300000000000000000e+01,9.300000000000000488e-01
